osm_id,ags,ort,plz,landkreis,bundesland
357058,09575135,Ipsheim,91472,Landkreis Neustadt an der Aisch-Bad Windsheim,Bayern
959670,09278140,Irlbach,94342,Landkreis Straubing-Bogen,Bayern
1231976,08327027,Irndorf,78597,Landkreis Tuttlingen,Baden-Württemberg
1163498,07232063,Irrel,54666,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
1256025,07235052,Irsch,54451,Landkreis Trier-Saarburg,Rheinland-Pfalz
935957,09182123,Irschenberg,83737,Landkreis Miesbach,Bayern
445510,09777139,Irsee,87660,Landkreis Ostallgäu,Bayern
934752,09177123,Isen,84424,Landkreis Erding,Bayern
444331,07138031,Isenburg,56271,Landkreis Neuwied,Rheinland-Pfalz
1357837,03151013,Isenbüttel,38550,Landkreis Gifhorn,Niedersachsen
1800165,05962024,Iserlohn,58636,Märkischer Kreis,Nordrhein-Westfalen
1800165,05962024,Iserlohn,58638,Märkischer Kreis,Nordrhein-Westfalen
1800165,05962024,Iserlohn,58640,Märkischer Kreis,Nordrhein-Westfalen
1800165,05962024,Iserlohn,58642,Märkischer Kreis,Nordrhein-Westfalen
1800165,05962024,Iserlohn,58644,Märkischer Kreis,Nordrhein-Westfalen
1612937,03241008,Isernhagen,30916,Region Hannover,Niedersachsen
2168245,09184130,Ismaning,85737,Landkreis München,Bayern
2806739,08436049,Isny im Allgäu,88316,Landkreis Ravensburg,Baden-Württemberg
53101,08236030,Ispringen,75228,Enzkreis,Baden-Württemberg
162713,05554032,Isselburg,46419,Kreis Borken,Nordrhein-Westfalen
1021694,09475137,Issigau,95188,Landkreis Hof,Bayern
167991,05154020,Issum,47661,Kreis Kleve,Nordrhein-Westfalen
1817806,03456011,Itterbeck,49847,Landkreis Grafschaft Bentheim,Niedersachsen
410525,08125047,Ittlingen,74930,Landkreis Heilbronn,Baden-Württemberg
956865,09473138,Itzgrund,96274,Landkreis Coburg,Bayern
1432543,13075053,Iven,17391,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern
935251,09173131,Jachenau,83676,Landkreis Bad Tölz-Wolfratshausen,Bayern
548851,03461005,Jade,26349,Landkreis Wesermarsch,Niedersachsen
1157533,01059043,Jagel,24878,Kreis Schleswig-Flensburg,Schleswig-Holstein
409705,08125048,Jagsthausen,74249,Landkreis Heilbronn,Baden-Württemberg
915561,08136035,Jagstzell,73489,Ostalbkreis,Baden-Württemberg
15073014,14522275,Jahnatal,04749,Landkreis Mittelsachsen,Sachsen
536011,14521310,Jahnsdorf/Erzgebirge,09387,Erzgebirgskreis,Sachsen
1818786,03354011,Jameln,29479,Landkreis Lüchow-Dannenberg,Niedersachsen
1388734,12061224,Jamlitz,15868,Landkreis Dahme-Spreewald,Brandenburg
958978,09272129,Jandelsbrunn,94118,Landkreis Freyung-Grafenau,Bayern
1156127,01059128,Janneby,24992,Kreis Schleswig-Flensburg,Schleswig-Holstein
1322810,12071193,Jänschwalde,03197,Landkreis Spree-Neiße,Brandenburg
1427536,13075054,Jarmen,17126,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern
1460239,03360012,Jelmstorf,29585,Landkreis Uelzen,Niedersachsen
1355597,03151014,Jembke,38477,Landkreis Gifhorn,Niedersachsen
1255860,03457012,Jemgum,26844,Landkreis Leer,Niedersachsen
62693,16053000,Jena,07743,,Thüringen
62693,16053000,Jena,07745,,Thüringen
62693,16053000,Jena,07747,,Thüringen
62693,16053000,Jena,07749,,Thüringen
443030,09777140,Jengen,86860,Landkreis Ostallgäu,Bayern
1283578,15086080,Jerichow,39319,Landkreis Jerichower Land,Sachsen-Anhalt
1156124,01059131,Jerrishoe,24963,Kreis Schleswig-Flensburg,Schleswig-Holstein
1446656,03154012,Jerxheim,38381,Landkreis Helmstedt,Niedersachsen
452208,06634010,Jesberg,34632,Schwalm-Eder-Kreis,Hessen
933547,09179130,Jesenwang,82287,Landkreis Fürstenfeldbruck,Bayern
1327666,15091145,Jessen (Elster),06917,Landkreis Wittenberg,Sachsen-Anhalt
280522,03353020,Jesteburg,21266,Landkreis Harburg,Niedersachsen
2785957,08337060,Jestetten,79798,Landkreis Waldshut,Baden-Württemberg
941065,09183122,Jettenbach,84555,Landkreis Mühldorf am Inn,Bayern
722071,08115053,Jettingen,71131,Landkreis Böblingen,Baden-Württemberg
964236,09774144,Jettingen-Scheppach,89343,Landkreis Günzburg,Bayern
393071,09186132,Jetzendorf,85305,Landkreis Pfaffenhofen an der Ilm,Bayern
548579,01058086,Jevenstedt,24808,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
1187785,03455007,Jever,26441,Landkreis Friesland,Niedersachsen
87495,07334012,Jockgrim,76751,Landkreis Germersheim,Rheinland-Pfalz
534053,09671133,Johannesberg,63867,Landkreis Aschaffenburg,Bayern
419012,14521320,Johanngeorgenstadt,08349,Erzgebirgskreis,Sachsen
957048,09277126,Johanniskirchen,84381,Landkreis Rottal-Inn,Bayern
536627,14521330,Jöhstadt,09477,Erzgebirgskreis,Sachsen
418118,14626210,Jonsdorf,02796,Landkreis Görlitz,Sachsen
2420743,03359028,Jork,21635,Landkreis Stade,Niedersachsen
2604664,06435016,Jossgrund,63637,Main-Kinzig-Kreis,Hessen
168486,05162012,Jüchen,41363,Rhein-Kreis Neuss,Nordrhein-Westfalen
897895,03452013,Juist,26571,Landkreis Aurich,Niedersachsen
957042,09277127,Julbach,84387,Landkreis Rottal-Inn,Bayern
158408,05358024,Jülich,52428,Kreis Düren,Nordrhein-Westfalen
2779006,08417036,Jungingen,72417,Zollernalbkreis,Baden-Württemberg
422436,12072169,Jüterbog,14913,Landkreis Teltow-Fläming,Brandenburg
168485,05162016,Kaarst,41564,Rhein-Kreis Neuss,Nordrhein-Westfalen
2406436,15088150,Kabelsketal,06184,Saalekreis,Sachsen-Anhalt
534299,09671134,Kahl am Main,63796,Landkreis Aschaffenburg,Bayern
2354399,15084246,Kaiserpfalz,06642,Burgenlandkreis,Sachsen-Anhalt
400937,08119037,Kaisersbach,73642,Rems-Murr-Kreis,Baden-Württemberg
400937,08119037,Kaisersbach,73667,Rems-Murr-Kreis,Baden-Württemberg
62652,07312000,Kaiserslautern,67655,,Rheinland-Pfalz
62652,07312000,Kaiserslautern,67657,,Rheinland-Pfalz
62652,07312000,Kaiserslautern,67659,,Rheinland-Pfalz
62652,07312000,Kaiserslautern,67661,,Rheinland-Pfalz
62652,07312000,Kaiserslautern,67663,,Rheinland-Pfalz
962387,09779169,Kaisheim,86687,Landkreis Donau-Ries,Bayern
454879,06631016,Kalbach,36148,Landkreis Fulda,Hessen
1285594,15081240,Kalbe (Milde),39624,Altmarkkreis Salzwedel,Sachsen-Anhalt
163004,03155006,Kalefeld,37589,Landkreis Northeim,Niedersachsen
167955,05154024,Kalkar,47546,Kreis Kleve,Nordrhein-Westfalen
158158,05366024,Kall,53925,Kreis Euskirchen,Nordrhein-Westfalen
142678,05766036,Kalletal,32689,Kreis Lippe,Nordrhein-Westfalen
1249949,07332028,Kallstadt,67169,Landkreis Bad Dürkheim,Rheinland-Pfalz
423184,01060044,Kaltenkirchen,24568,Kreis Segeberg,Schleswig-Holstein
447638,09777141,Kaltental,87662,Landkreis Ostallgäu,Bayern
158453,05978020,Kamen,59174,Kreis Unna,Nordrhein-Westfalen
1307664,14625250,Kamenz - Kamjenc,01917,Landkreis Bautzen,Sachsen
1284741,15090285,Kamern,39524,Landkreis Stendal,Sachsen-Anhalt
964148,09774145,Kammeltal,89358,Landkreis Günzburg,Bayern
2903164,16064032,Kammerforst,99986,Unstrut-Hainich-Kreis,Thüringen
158269,09576128,Kammerstein,91126,Landkreis Roth,Bayern
957141,09778180,Kammlach,87754,Landkreis Unterallgäu,Bayern
1147133,01054061,Kampen (Sylt),25999,Kreis Nordfriesland,Schleswig-Holstein
53370,08236074,Kämpfelbach,75236,Enzkreis,Baden-Württemberg
58619,05170020,Kamp-Lintfort,47475,Kreis Wesel,Nordrhein-Westfalen
1250501,07334013,Kandel,76870,Landkreis Germersheim,Rheinland-Pfalz
1130283,08336045,Kandern,79400,Landkreis Lörrach,Baden-Württemberg
452999,08317152,Kappel-Grafenhausen,77966,Ortenaukreis,Baden-Württemberg
1145350,01059045,Kappeln,24404,Kreis Schleswig-Flensburg,Schleswig-Holstein
452977,08317056,Kappelrodeck,77876,Ortenaukreis,Baden-Württemberg
335468,09677146,Karbach,97842,Landkreis Main-Spessart,Bayern
450117,06440012,Karben,61184,Wetteraukreis,Hessen
158357,08215096,Karlsbad,76307,Landkreis Karlsruhe,Baden-Württemberg
659823,08215103,Karlsdorf-Neuthard,76689,Landkreis Karlsruhe,Baden-Württemberg
934461,09174126,Karlsfeld,85757,Landkreis Dachau,Bayern
1432809,13075058,Karlshagen,17449,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern
943728,09185139,Karlshuld,86668,Landkreis Neuburg-Schrobenhausen,Bayern
943710,09185140,Karlskron,85123,Landkreis Neuburg-Schrobenhausen,Bayern
62518,08212000,Karlsruhe,76131,,Baden-Württemberg
62518,08212000,Karlsruhe,76133,,Baden-Württemberg
62518,08212000,Karlsruhe,76135,,Baden-Württemberg
62518,08212000,Karlsruhe,76137,,Baden-Württemberg
62518,08212000,Karlsruhe,76139,,Baden-Württemberg
62518,08212000,Karlsruhe,76149,,Baden-Württemberg
62518,08212000,Karlsruhe,76185,,Baden-Württemberg
62518,08212000,Karlsruhe,76187,,Baden-Württemberg
62518,08212000,Karlsruhe,76189,,Baden-Württemberg
62518,08212000,Karlsruhe,76199,,Baden-Württemberg
62518,08212000,Karlsruhe,76227,,Baden-Württemberg
62518,08212000,Karlsruhe,76228,,Baden-Württemberg
62518,08212000,Karlsruhe,76229,,Baden-Württemberg
336479,09677148,Karlstadt,97753,Landkreis Main-Spessart,Bayern
534300,09671114,Karlstein am Main,63791,Landkreis Aschaffenburg,Bayern
374162,13073042,Karnin,18469,Landkreis Vorpommern-Rügen,Mecklenburg-Vorpommern
350014,09677149,Karsbach,97783,Landkreis Main-Spessart,Bayern
2396084,15084250,Karsdorf,06638,Burgenlandkreis,Sachsen-Anhalt
1819623,03354012,Karwitz,29481,Landkreis Lüchow-Dannenberg,Niedersachsen
1022780,09477124,Kasendorf,95359,Landkreis Kulmbach,Bayern
382431,01055024,Kasseedorf,23717,Kreis Ostholstein,Schleswig-Holstein
62598,06611000,Kassel,34117,,Hessen
62598,06611000,Kassel,34119,,Hessen
62598,06611000,Kassel,34121,,Hessen
62598,06611000,Kassel,34123,,Hessen
62598,06611000,Kassel,34125,,Hessen
62598,06611000,Kassel,34128,,Hessen
62598,06611000,Kassel,34130,,Hessen
62598,06611000,Kassel,34131,,Hessen
62598,06611000,Kassel,34132,,Hessen
62598,06611000,Kassel,34134,,Hessen
62598,06611000,Kassel,34355,,Hessen
942033,09171121,Kastl,84556,Landkreis Altötting,Bayern
975239,09377128,Kastl,95506,Landkreis Tirschenreuth,Bayern
1028565,09371132,Kastl,92280,Landkreis Amberg-Sulzbach,Bayern
1397830,03155007,Katlenburg-Lindau,37191,Landkreis Northeim,Niedersachsen
1186716,07335017,Katzweiler,67734,Landkreis Kaiserslautern,Rheinland-Pfalz
421227,07132080,Katzwinkel (Sieg),57581,Landkreis Altenkirchen,Rheinland-Pfalz
539916,07141069,Kaub,56349,Rhein-Lahn-Kreis,Rheinland-Pfalz
62349,09762000,Kaufbeuren,87600,,Bayern
936640,09181128,Kaufering,86916,Landkreis Landsberg am Lech,Bayern
1115036,06633015,Kaufungen,34260,Landkreis Kassel,Hessen
450111,06440013,Kefenrod,63699,Wetteraukreis,Hessen
452979,08317057,Kehl,77694,Ortenaukreis,Baden-Württemberg
2397448,15087250,Kelbra (Kyffhäuser),06537,Landkreis Mansfeld-Südharz,Sachsen-Anhalt
956667,09273137,Kelheim,93309,Landkreis Kelheim,Bayern
414796,06436008,Kelkheim,65779,Main-Taunus-Kreis,Hessen
1256080,07235058,Kell am See,54427,Landkreis Trier-Saarburg,Rheinland-Pfalz
382427,01055025,Kellenhusen,23746,Kreis Ostholstein,Schleswig-Holstein
941079,09775132,Kellmünz a.d.Iller,89293,Landkreis Neu-Ulm,Bayern
444789,06433007,Kelsterbach,65451,Kreis Groß-Gerau,Hessen
57840,08236070,Keltern,75210,Enzkreis,Baden-Württemberg
1327713,15091160,Kemberg,06901,Landkreis Wittenberg,Sachsen-Anhalt
1077565,09471150,Kemmern,96164,Landkreis Bamberg,Bayern
975236,09377129,Kemnath,95478,Landkreis Tirschenreuth,Bayern
88725,05166012,Kempen,47906,Kreis Viersen,Nordrhein-Westfalen
62701,09763000,Kempten (Allgäu),87435,,Bayern
62701,09763000,Kempten (Allgäu),87437,,Bayern
62701,09763000,Kempten (Allgäu),87439,,Bayern
1255894,07235060,Kenn,54344,Landkreis Trier-Saarburg,Rheinland-Pfalz
1124273,08316020,Kenzingen,79341,Landkreis Emmendingen,Baden-Württemberg
543123,07137048,Kerben,56295,Landkreis Mayen-Koblenz,Rheinland-Pfalz
168002,05154028,Kerken,47647,Kreis Kleve,Nordrhein-Westfalen
401693,08119093,Kernen im Remstal,71394,Rems-Murr-Kreis,Baden-Württemberg
168483,05362032,Kerpen,50169,Rhein-Erft-Kreis,Nordrhein-Westfalen
168483,05362032,Kerpen,50170,Rhein-Erft-Kreis,Nordrhein-Westfalen
168483,05362032,Kerpen,50171,Rhein-Erft-Kreis,Nordrhein-Westfalen
1076001,07233219,Kerschenbach,54589,Landkreis Vulkaneifel,Rheinland-Pfalz
454166,08226037,Ketsch,68775,Rhein-Neckar-Kreis,Baden-Württemberg
958642,09778221,Kettershausen,86498,Landkreis Unterallgäu,Bayern
1240588,12063148,Ketzin/Havel,14669,Landkreis Havelland,Brandenburg
167982,05154032,Kevelaer,47623,Kreis Kleve,Nordrhein-Westfalen
167982,05154032,Kevelaer,47624,Kreis Kleve,Nordrhein-Westfalen
167982,05154032,Kevelaer,47625,Kreis Kleve,Nordrhein-Westfalen
167982,05154032,Kevelaer,47626,Kreis Kleve,Nordrhein-Westfalen
167982,05154032,Kevelaer,47627,Kreis Kleve,Nordrhein-Westfalen
447193,01061050,Kiebitzreihe,25368,Kreis Steinburg,Schleswig-Holstein
407658,06439009,Kiedrich,65399,Rheingau-Taunus-Kreis,Hessen
2190046,09187148,Kiefersfelden,83088,Landkreis Rosenheim,Bayern
27021,01002000,Kiel,24103,,Schleswig-Holstein
27021,01002000,Kiel,24105,,Schleswig-Holstein
27021,01002000,Kiel,24106,,Schleswig-Holstein
27021,01002000,Kiel,24107,,Schleswig-Holstein
27021,01002000,Kiel,24109,,Schleswig-Holstein
27021,01002000,Kiel,24111,,Schleswig-Holstein
27021,01002000,Kiel,24113,,Schleswig-Holstein
27021,01002000,Kiel,24114,,Schleswig-Holstein
27021,01002000,Kiel,24116,,Schleswig-Holstein
27021,01002000,Kiel,24118,,Schleswig-Holstein
27021,01002000,Kiel,24143,,Schleswig-Holstein
27021,01002000,Kiel,24145,,Schleswig-Holstein
27021,01002000,Kiel,24146,,Schleswig-Holstein
27021,01002000,Kiel,24147,,Schleswig-Holstein
27021,01002000,Kiel,24148,,Schleswig-Holstein
27021,01002000,Kiel,24149,,Schleswig-Holstein
27021,01002000,Kiel,24159,,Schleswig-Holstein
941637,09189126,Kienberg,83361,Landkreis Traunstein,Bayern
168557,05962028,Kierspe,58566,Märkischer Kreis,Nordrhein-Westfalen
57844,08236031,Kieselbronn,75249,Enzkreis,Baden-Württemberg
943546,09176137,Kinding,85125,Landkreis Eichstätt,Bayern
1253742,07335018,Kindsbach,66862,Landkreis Kaiserslautern,Rheinland-Pfalz
933905,09181129,Kinsau,86981,Landkreis Landsberg am Lech,Bayern
943545,09176138,Kipfenberg,85110,Landkreis Eichstätt,Bayern
453011,08317059,Kippenheim,77971,Ortenaukreis,Baden-Württemberg
941672,09189127,Kirchanschöring,83329,Landkreis Traunstein,Bayern
941672,09189127,Kirchanschöring,83417,Landkreis Traunstein,Bayern
410524,08125049,Kirchardt,74912,Landkreis Heilbronn,Baden-Württemberg
934753,09177124,Kirchberg,84434,Landkreis Erding,Bayern
2801100,08426065,Kirchberg an der Iller,88486,Landkreis Biberach,Baden-Württemberg
388817,08127046,Kirchberg an der Jagst,74592,Landkreis Schwäbisch Hall,Baden-Württemberg
400933,08119038,Kirchberg an der Murr,71737,Rems-Murr-Kreis,Baden-Württemberg
959157,09276126,Kirchberg i.Wald,94259,Landkreis Regen,Bayern
956658,09273139,Kirchdorf,93348,Landkreis Kelheim,Bayern
957067,09277128,Kirchdorf am Inn,84375,Landkreis Rottal-Inn,Bayern
30016,09178136,Kirchdorf an der Amper,85414,Landkreis Freising,Bayern
2801148,08426066,Kirchdorf an der Iller,88457,Landkreis Biberach,Baden-Württemberg
959167,09276127,Kirchdorf im Wald,94261,Landkreis Regen,Bayern
1080457,09474143,Kirchehrenbach,91356,Landkreis Forchheim,Bayern
1022867,09479129,Kirchenlamitz,95158,Landkreis Wunsiedel im Fichtelgebirge,Bayern
1070997,09472156,Kirchenpingarten,95466,Landkreis Bayreuth,Bayern
422321,07132063,Kirchen (Sieg),57548,Landkreis Altenkirchen,Rheinland-Pfalz
966143,09574135,Kirchensittenbach,91241,Landkreis Nürnberger Land,Bayern
2796987,08416022,Kirchentellinsfurt,72138,Landkreis Tübingen,Baden-Württemberg
1059447,09374129,Kirchenthumbach,91281,Landkreis Neustadt an der Waldnaab,Bayern
1712797,03355020,Kirchgellersen,21394,Landkreis Lüneburg,Niedersachsen
225495,06534011,Kirchhain,35274,Landkreis Marburg-Biedenkopf,Hessen
958105,09275130,Kirchham,94148,Landkreis Passau,Bayern
958257,09778157,Kirchhaslach,87755,Landkreis Unterallgäu,Bayern
162339,09679153,Kirchheim,97268,Landkreis Würzburg,Bayern
275108,06632011,Kirchheim,36275,Landkreis Hersfeld-Rotenburg,Hessen
405305,08118040,Kirchheim am Neckar,74366,Landkreis Ludwigsburg,Baden-Württemberg
915555,08136037,Kirchheim am Ries,73467,Ostalbkreis,Baden-Württemberg
2168246,09184131,Kirchheim bei München,85551,Landkreis München,Bayern
1254070,07333039,Kirchheimbolanden,67292,Donnersbergkreis,Rheinland-Pfalz
957744,09778158,Kirchheim in Schwaben,87757,Landkreis Unterallgäu,Bayern
2793212,08116033,Kirchheim unter Teck,73230,Landkreis Esslingen,Baden-Württemberg
163175,05966016,Kirchhundem,57399,Kreis Olpe,Nordrhein-Westfalen
388841,09674160,Kirchlauter,96166,Landkreis Haßberge,Bayern
147448,05758020,Kirchlengern,32278,Kreis Herford,Nordrhein-Westfalen
1182705,03361005,Kirchlinteln,27308,Landkreis Verden,Niedersachsen
288959,01057034,Kirchnüchel,23714,Kreis Plön,Schleswig-Holstein
959655,09278141,Kirchroth,94356,Landkreis Straubing-Bogen,Bayern
929919,09175124,Kirchseeon,85614,Landkreis Ebersberg,Bayern
942117,09171122,Kirchweidach,84558,Landkreis Altötting,Bayern
310540,08315064,Kirchzarten,79199,Landkreis Breisgau-Hochschwarzwald,Baden-Württemberg
393470,09676131,Kirchzell,63931,Landkreis Miltenberg,Bayern
1184825,10045115,Kirkel,66459,Saarpfalz-Kreis,Saarland
1252414,07337047,Kirrweiler,67489,Landkreis Südliche Weinstraße,Rheinland-Pfalz
2179171,16075048,Kirschkau,07919,Saale-Orla-Kreis,Thüringen
418325,06535010,Kirtorf,36320,Vogelsbergkreis,Hessen
33211,01060047,Kisdorf,24629,Kreis Segeberg,Schleswig-Holstein
1432644,03158021,Kissenbrück,38324,Landkreis Wolfenbüttel,Niedersachsen
161795,09771142,Kissing,86438,Landkreis Aichach-Friedberg,Bayern
2806740,08436052,Kißlegg,88353,Landkreis Ravensburg,Baden-Württemberg
163747,09679154,Kist,97270,Landkreis Würzburg,Bayern
420482,14729220,Kitzscher,04567,Landkreis Leipzig,Sachsen
1259130,07231069,Klausen,54524,Landkreis Bernkastel-Wittlich,Rheinland-Pfalz
935162,09772160,Kleinaitingen,86507,Landkreis Augsburg,Bayern
454540,10041514,Kleinblittersdorf,66271,Regionalverband Saarbrücken,Saarland
1244185,08336107,Kleines Wiesental,79692,Landkreis Lörrach,Baden-Württemberg
2400497,16062026,Kleinfurra,99735,Landkreis Nordhausen,Thüringen
393501,09676132,Kleinheubach,63924,Landkreis Miltenberg,Bayern
1258372,07231070,Kleinich,54483,Landkreis Bernkastel-Wittlich,Rheinland-Pfalz
533991,09671135,Kleinkahl,63828,Landkreis Aschaffenburg,Bayern
447955,12069304,Kleinmachnow,14532,Landkreis Potsdam-Mittelmark,Brandenburg
443947,01056030,Klein Offenseth-Sparrieshoop,25365,Kreis Pinneberg,Schleswig-Holstein
534351,09671136,Kleinostheim,63801,Landkreis Aschaffenburg,Bayern
163744,09679155,Kleinrinderfeld,97271,Landkreis Würzburg,Bayern
395349,09676133,Kleinwallstadt,63839,Landkreis Miltenberg,Bayern
1469215,01053067,Klempau,23628,Kreis Herzogtum Lauenburg,Schleswig-Holstein
2857003,16071043,Klettbach,99102,Landkreis Weimarer Land,Thüringen
1240391,08337062,Klettgau,79771,Landkreis Waldshut,Baden-Württemberg
167966,05154036,Kleve,47533,Kreis Kleve,Nordrhein-Westfalen
952228,01051060,Kleve,25776,Kreis Dithmarschen,Schleswig-Holstein
2673574,14628205,Klingenberg,01774,Landkreis Sächsische Schweiz-Osterzgebirge,Sachsen
394450,09676134,Klingenberg am Main,63911,Landkreis Miltenberg,Bayern
443782,14523160,Klingenthal,08248,Vogtlandkreis,Sachsen
443782,14523160,Klingenthal,08267,Vogtlandkreis,Sachsen
533502,12069306,Kloster Lehnin,14797,Landkreis Potsdam-Mittelmark,Brandenburg
1259311,07135049,Klotten,56818,Landkreis Cochem-Zell,Rheinland-Pfalz
387772,09674163,Knetzgau,97478,Landkreis Haßberge,Bayern
156069,08236033,Knittlingen,75438,Enzkreis,Baden-Württemberg
452209,06634011,Knüllwald,34593,Schwalm-Eder-Kreis,Hessen
546637,07137212,Kobern-Gondorf,56330,Landkreis Mayen-Koblenz,Rheinland-Pfalz
62512,07111000,Koblenz,56068,,Rheinland-Pfalz
62512,07111000,Koblenz,56070,,Rheinland-Pfalz
62512,07111000,Koblenz,56072,,Rheinland-Pfalz
62512,07111000,Koblenz,56073,,Rheinland-Pfalz
62512,07111000,Koblenz,56075,,Rheinland-Pfalz
62512,07111000,Koblenz,56076,,Rheinland-Pfalz
62512,07111000,Koblenz,56077,,Rheinland-Pfalz
935265,09173133,Kochel am See,82431,Landkreis Bad Tölz-Wolfratshausen,Bayern
935265,09173133,Kochel am See,82432,Landkreis Bad Tölz-Wolfratshausen,Bayern
1021688,09475141,Köditz,95189,Landkreis Hof,Bayern
1022760,09477127,Ködnitz,95361,Landkreis Kulmbach,Bayern
964625,09375161,Köfering,93096,Landkreis Regensburg,Bayern
1451580,13076073,Kogel,19246,Landkreis Ludwigslust-Parchim,Mecklenburg-Vorpommern
1059460,09374131,Kohlberg,92702,Landkreis Neustadt an der Waldnaab,Bayern
2796175,08116036,Kohlberg,72664,Landkreis Esslingen,Baden-Württemberg
2168247,09187150,Kolbermoor,83059,Landkreis Rosenheim,Bayern
